image,brand,confidence_brands,body_style,confidence_body_styles
"88,000+_Images_of_Cars_52019.jpg",VOLVO,0.900390625,suv,0.859375
"88,000+_Images_of_Cars_32935.jpg",CHEVROLET,0.186767578125,suv,0.65478515625
"88,000+_Images_of_Cars_45565.jpg",KIA,0.10369873046875,suv,0.91015625
"88,000+_Images_of_Cars_5426.jpg",KIA,0.470703125,family_car,0.479736328125
"88,000+_Images_of_Cars_27486.jpg",NISSAN,0.95556640625,sports_car,0.97802734375
"88,000+_Images_of_Cars_41703.jpg",MAZDA,0.9853515625,hatchback,0.4423828125
"88,000+_Images_of_Cars_71818.jpg",NISSAN,0.460205078125,sports_car,0.56396484375
test_05131.jpg,CHEVROLET,0.865234375,suv,0.78125
"88,000+_Images_of_Cars_78182.jpg",ALFAROMEO,0.145751953125,sports_car,0.6669921875
"88,000+_Images_of_Cars_48041.jpg",FORD,0.5458984375,sports_car,0.7353515625
"88,000+_Images_of_Cars_4738.jpg",OPEL,0.2303466796875,sports_car,0.9951171875
"88,000+_Images_of_Cars_37681.jpg",NISSAN,0.279052734375,sports_car,0.471435546875
"88,000+_Images_of_Cars_46078.jpg",KIA,0.371337890625,suv,0.94677734375
"88,000+_Images_of_Cars_60901.jpg",VOLVO,0.8896484375,sports_car,0.93994140625
"88,000+_Images_of_Cars_51504.jpg",CHEVROLET,0.99560546875,suv,0.55419921875
"88,000+_Images_of_Cars_85033.jpg",PEUGEOT,0.295654296875,family_car,0.884765625
"88,000+_Images_of_Cars_5432.jpg",VOLVO,0.9619140625,suv,0.58740234375
"88,000+_Images_of_Cars_79288.jpg",HYUNDAI,0.658203125,suv,0.599609375
"88,000+_Images_of_Cars_59158.jpg",HYUNDAI,0.82275390625,family_car,0.4482421875
"88,000+_Images_of_Cars_57175.jpg",CHEVROLET,0.41845703125,sports_car,0.87841796875
"88,000+_Images_of_Cars_11120.jpg",CHEVROLET,0.94287109375,sports_car,0.89111328125
test_05125.jpg,RENAULT,0.25830078125,family_car,0.501953125
"88,000+_Images_of_Cars_3043.jpg",CHEVROLET,0.92041015625,suv,0.49560546875
"88,000+_Images_of_Cars_48055.jpg",FIAT,0.98291015625,sports_car,0.7763671875
test_01343.jpg,CHEVROLET,0.73046875,family_car,0.60693359375
"88,000+_Images_of_Cars_35096.jpg",ALFAROMEO,0.455810546875,sports_car,0.96630859375
"88,000+_Images_of_Cars_43100.jpg",PEUGEOT,0.174072265625,family_car,0.54052734375
"88,000+_Images_of_Cars_12429.jpg",RENAULT,0.1397705078125,sedan,0.34716796875
"88,000+_Images_of_Cars_25285.jpg",HONDA,0.5732421875,suv,0.56640625
"88,000+_Images_of_Cars_14058.jpg",HYUNDAI,0.426025390625,sports_car,0.47314453125
"88,000+_Images_of_Cars_32921.jpg",PEUGEOT,0.322998046875,sports_car,0.845703125
"88,000+_Images_of_Cars_45571.jpg",FIAT,0.23095703125,sports_car,0.978515625
"88,000+_Images_of_Cars_34388.jpg",LEXUS,0.95068359375,sedan,0.350341796875
"88,000+_Images_of_Cars_42578.jpg",NISSAN,0.9140625,family_car,0.377197265625
"88,000+_Images_of_Cars_33381.jpg",KIA,0.18408203125,family_car,0.482666015625
"88,000+_Images_of_Cars_35928.jpg",LEXUS,0.266357421875,sedan,0.76513671875
"88,000+_Images_of_Cars_87142.jpg",PEUGEOT,0.390380859375,family_car,0.98681640625
"88,000+_Images_of_Cars_7543.jpg",CHEVROLET,0.869140625,suv,0.77197265625
"88,000+_Images_of_Cars_44109.jpg",RENAULT,0.31201171875,sports_car,0.78076171875
"88,000+_Images_of_Cars_62870.jpg",FORD,0.98974609375,family_car,0.501953125
"88,000+_Images_of_Cars_48733.jpg",CHEVROLET,0.84033203125,sports_car,0.87646484375
"88,000+_Images_of_Cars_76805.jpg",KIA,0.1915283203125,sports_car,0.4521484375
train_00876.jpg,CHEVROLET,0.859375,suv,0.83203125
"88,000+_Images_of_Cars_67908.jpg",HONDA,0.82373046875,suv,0.61083984375
"88,000+_Images_of_Cars_41071.jpg",FORD,0.4814453125,family_car,0.4091796875
"88,000+_Images_of_Cars_51262.jpg",KIA,0.53271484375,sedan,0.485107421875
"88,000+_Images_of_Cars_56082.jpg",FIAT,0.96728515625,sports_car,0.73095703125
"88,000+_Images_of_Cars_83873.jpg",FORD,0.53076171875,sports_car,0.83154296875
"88,000+_Images_of_Cars_46291.jpg",CHEVROLET,0.66650390625,suv,0.6328125
"88,000+_Images_of_Cars_40838.jpg",HYUNDAI,0.52734375,sports_car,0.468017578125
"88,000+_Images_of_Cars_36776.jpg",PEUGEOT,0.308349609375,sports_car,0.94140625
"88,000+_Images_of_Cars_39445.jpg",HYUNDAI,0.467529296875,sedan,0.83740234375
"88,000+_Images_of_Cars_26565.jpg",FORD,0.96435546875,suv,0.80810546875
"88,000+_Images_of_Cars_51935.jpg",HONDA,0.798828125,hatchback,0.66015625
"88,000+_Images_of_Cars_32510.jpg",HONDA,0.80517578125,sports_car,0.57666015625
"88,000+_Images_of_Cars_74545.jpg",RENAULT,0.7783203125,family_car,0.8759765625
"88,000+_Images_of_Cars_64756.jpg",LEXUS,0.89404296875,suv,0.7861328125
"88,000+_Images_of_Cars_34161.jpg",FORD,0.96484375,suv,0.884765625
train_04147.jpg,CHEVROLET,0.5693359375,suv,0.58837890625
"88,000+_Images_of_Cars_72134.jpg",FORD,0.94287109375,suv,0.8662109375
"88,000+_Images_of_Cars_15811.jpg",ALFAROMEO,0.39404296875,sports_car,0.98486328125
"88,000+_Images_of_Cars_7972.jpg",PEUGEOT,0.132568359375,sports_car,0.99560546875
"88,000+_Images_of_Cars_42791.jpg",ALFAROMEO,0.26318359375,sports_car,0.96044921875
train_04621.jpg,HYUNDAI,0.8427734375,family_car,0.56494140625
"88,000+_Images_of_Cars_9787.jpg",HYUNDAI,0.42333984375,family_car,0.90087890625
"88,000+_Images_of_Cars_72652.jpg",LEXUS,0.66259765625,sports_car,0.88671875
"88,000+_Images_of_Cars_42949.jpg",LEXUS,0.88720703125,family_car,0.47021484375
"88,000+_Images_of_Cars_74223.jpg",HYUNDAI,0.9970703125,suv,0.84375
"88,000+_Images_of_Cars_40186.jpg",HYUNDAI,0.30078125,sedan,0.480712890625
train_06036.jpg,FORD,0.9228515625,family_car,0.56591796875
train_07328.jpg,CHEVROLET,0.8779296875,sports_car,0.44482421875
"88,000+_Images_of_Cars_58911.jpg",RENAULT,0.396484375,suv,0.701171875
"88,000+_Images_of_Cars_79707.jpg",CHEVROLET,0.796875,suv,0.79248046875
"88,000+_Images_of_Cars_47831.jpg",MAZDA,0.96728515625,hatchback,0.52392578125
"88,000+_Images_of_Cars_61148.jpg",NISSAN,0.82763671875,sports_car,0.420654296875
"88,000+_Images_of_Cars_30461.jpg",KIA,0.60791015625,sedan,0.70849609375
"88,000+_Images_of_Cars_26217.jpg",KIA,0.314453125,family_car,0.69970703125
"88,000+_Images_of_Cars_29124.jpg",FORD,0.73828125,suv,0.6767578125
"88,000+_Images_of_Cars_49808.jpg",HONDA,0.7607421875,hatchback,0.431640625
test_04978.jpg,RENAULT,0.66552734375,sports_car,0.99169921875
"88,000+_Images_of_Cars_70051.jpg",FIAT,0.322021484375,family_car,0.5947265625
"88,000+_Images_of_Cars_56928.jpg",RENAULT,0.256591796875,sports_car,0.791015625
"88,000+_Images_of_Cars_36004.jpg",KIA,0.1322021484375,family_car,0.46240234375
"88,000+_Images_of_Cars_21578.jpg",NISSAN,0.29296875,family_car,0.55908203125
"88,000+_Images_of_Cars_69500.jpg",CHEVROLET,0.70361328125,sports_car,0.92724609375
train_01995.jpg,RENAULT,0.5712890625,sports_car,0.9853515625
"88,000+_Images_of_Cars_66633.jpg",NISSAN,0.28271484375,suv,0.6142578125
"88,000+_Images_of_Cars_38029.jpg",FORD,0.900390625,suv,0.5947265625
"88,000+_Images_of_Cars_58905.jpg",FIAT,0.86865234375,family_car,0.445068359375
"88,000+_Images_of_Cars_47825.jpg",ALFAROMEO,0.5517578125,sports_car,0.9892578125
"88,000+_Images_of_Cars_76420.jpg",HYUNDAI,0.52197265625,hatchback,0.489990234375
train_00453.jpg,NISSAN,0.423095703125,suv,0.92431640625
"88,000+_Images_of_Cars_62455.jpg",MAZDA,0.9609375,sports_car,0.771484375
"88,000+_Images_of_Cars_52596.jpg",HYUNDAI,0.98095703125,sedan,0.7294921875
train_04635.jpg,KIA,0.4619140625,sports_car,0.363037109375
"88,000+_Images_of_Cars_34613.jpg",NISSAN,0.58203125,sports_car,0.33935546875
"88,000+_Images_of_Cars_22071.jpg",LEXUS,0.37109375,sedan,0.51416015625
"88,000+_Images_of_Cars_54681.jpg",LEXUS,0.93896484375,sedan,0.7080078125
"88,000+_Images_of_Cars_25078.jpg",FORD,0.52783203125,sports_car,0.896484375
"88,000+_Images_of_Cars_22717.jpg",NISSAN,0.96875,suv,0.84375
"88,000+_Images_of_Cars_75897.jpg",VOLVO,0.259765625,sedan,0.44091796875
"88,000+_Images_of_Cars_44492.jpg",KIA,0.568359375,hatchback,0.4990234375
"88,000+_Images_of_Cars_24366.jpg",FORD,0.69140625,suv,0.6884765625
"88,000+_Images_of_Cars_56096.jpg",NISSAN,0.48486328125,sports_car,0.59521484375
"88,000+_Images_of_Cars_79075.jpg",CHEVROLET,0.8564453125,suv,0.86328125
"88,000+_Images_of_Cars_83867.jpg",HYUNDAI,0.99560546875,suv,0.86962890625
"88,000+_Images_of_Cars_69266.jpg",HYUNDAI,0.75146484375,suv,0.321533203125
"88,000+_Images_of_Cars_68178.jpg",NISSAN,0.5439453125,suv,0.7841796875
"88,000+_Images_of_Cars_57388.jpg",FIAT,0.1627197265625,sports_car,0.98193359375
"88,000+_Images_of_Cars_38997.jpg",KIA,0.98876953125,family_car,0.418701171875
test_03971.jpg,KIA,0.740234375,hatchback,0.47119140625
"88,000+_Images_of_Cars_5817.jpg",HYUNDAI,0.9892578125,hatchback,0.6748046875
"88,000+_Images_of_Cars_77058.jpg",HYUNDAI,0.9931640625,hatchback,0.70068359375
"88,000+_Images_of_Cars_25050.jpg",HONDA,0.80224609375,family_car,0.318359375
"88,000+_Images_of_Cars_15193.jpg",MAZDA,0.264892578125,sports_car,0.53515625
"88,000+_Images_of_Cars_12824.jpg",HONDA,0.685546875,sports_car,0.5048828125
train_03614.jpg,CHEVROLET,0.9580078125,suv,0.89697265625
"88,000+_Images_of_Cars_61612.jpg",MAZDA,0.311279296875,sports_car,0.53076171875
"88,000+_Images_of_Cars_17784.jpg",HYUNDAI,0.95068359375,sports_car,0.5693359375
"88,000+_Images_of_Cars_40804.jpg",FIAT,0.8720703125,sports_car,0.96826171875
train_07472.jpg,CHEVROLET,0.9560546875,suv,0.5751953125
"88,000+_Images_of_Cars_67263.jpg",NISSAN,0.9873046875,suv,0.438720703125
"88,000+_Images_of_Cars_77070.jpg",KIA,0.50390625,suv,0.8828125
"88,000+_Images_of_Cars_58093.jpg",NISSAN,0.98291015625,suv,0.65625
"88,000+_Images_of_Cars_26559.jpg",PEUGEOT,0.2259521484375,sports_car,0.7646484375
"88,000+_Images_of_Cars_20896.jpg",RENAULT,0.354248046875,family_car,0.6923828125
train_01765.jpg,FORD,0.94921875,suv,0.44921875
"88,000+_Images_of_Cars_56900.jpg",LEXUS,0.9892578125,sports_car,0.5537109375
"88,000+_Images_of_Cars_2836.jpg",CHEVROLET,0.88720703125,suv,0.67138671875
"88,000+_Images_of_Cars_10955.jpg",OPEL,0.2425537109375,sports_car,0.9951171875
"88,000+_Images_of_Cars_5181.jpg",CHEVROLET,0.460693359375,sports_car,0.98828125
"88,000+_Images_of_Cars_69528.jpg",FORD,0.89453125,suv,0.53369140625
"88,000+_Images_of_Cars_33154.jpg",KIA,0.896484375,sedan,0.473388671875
"88,000+_Images_of_Cars_65312.jpg",CHEVROLET,0.7880859375,suv,0.76611328125
"88,000+_Images_of_Cars_25736.jpg",HONDA,0.94287109375,sports_car,0.6025390625
"88,000+_Images_of_Cars_75115.jpg",ALFAROMEO,0.53662109375,sports_car,0.77294921875
"88,000+_Images_of_Cars_65306.jpg",FORD,0.32177734375,sports_car,0.95751953125
"88,000+_Images_of_Cars_25722.jpg",FORD,0.84326171875,sports_car,0.94189453125
train_02278.jpg,HYUNDAI,0.94775390625,suv,0.548828125
"88,000+_Images_of_Cars_20882.jpg",NISSAN,0.654296875,sports_car,0.408935546875
test_04944.jpg,HONDA,0.58154296875,family_car,0.529296875
"88,000+_Images_of_Cars_10941.jpg",KIA,0.39501953125,sports_car,0.9189453125
"88,000+_Images_of_Cars_56914.jpg",LEXUS,0.83935546875,sports_car,0.962890625
"88,000+_Images_of_Cars_85594.jpg",HONDA,0.75341796875,family_car,0.72216796875
"88,000+_Images_of_Cars_38015.jpg",MAZDA,0.51513671875,sports_car,0.95947265625
"88,000+_Images_of_Cars_37326.jpg",FIAT,0.994140625,family_car,0.9697265625
train_07300.jpg,CHEVROLET,0.297607421875,suv,0.740234375
"88,000+_Images_of_Cars_28206.jpg",HONDA,0.9375,sports_car,0.8603515625
"88,000+_Images_of_Cars_47819.jpg",ALFAROMEO,0.45263671875,sports_car,0.97119140625
"88,000+_Images_of_Cars_17790.jpg",HYUNDAI,0.402587890625,sports_car,0.701171875
train_07466.jpg,FIAT,0.277587890625,sports_car,0.9794921875
"88,000+_Images_of_Cars_71415.jpg",NISSAN,0.8017578125,sports_car,0.873046875
"88,000+_Images_of_Cars_21222.jpg",MAZDA,0.89990234375,sports_car,0.95556640625
"88,000+_Images_of_Cars_31031.jpg",FORD,0.501953125,family_car,0.3798828125
test_06835.jpg,HYUNDAI,0.451416015625,sports_car,0.509765625
"88,000+_Images_of_Cars_34149.jpg",KIA,0.1990966796875,suv,0.83447265625
"88,000+_Images_of_Cars_65460.jpg",LEXUS,0.93798828125,sedan,0.64892578125
"88,000+_Images_of_Cars_23435.jpg",HYUNDAI,0.62548828125,sedan,0.349365234375
"88,000+_Images_of_Cars_81094.jpg",KIA,0.93408203125,suv,0.85302734375
"88,000+_Images_of_Cars_75673.jpg",LEXUS,0.98291015625,suv,0.8203125
"88,000+_Images_of_Cars_6311.jpg",OPEL,0.1968994140625,sports_car,0.9931640625
"88,000+_Images_of_Cars_52227.jpg",VOLVO,0.6982421875,suv,0.5517578125
test_07518.jpg,CHEVROLET,0.689453125,sports_car,0.9921875
test_06606.jpg,CHEVROLET,0.2320556640625,sports_car,0.9775390625
"88,000+_Images_of_Cars_80361.jpg",MAZDA,0.99365234375,sports_car,0.48681640625
"88,000+_Images_of_Cars_54656.jpg",PEUGEOT,0.572265625,sedan,0.75341796875
"88,000+_Images_of_Cars_33815.jpg",LEXUS,0.57080078125,suv,0.6591796875
test_01169.jpg,RENAULT,0.20361328125,sports_car,0.99462890625
"88,000+_Images_of_Cars_64795.jpg",CITROEN,0.32958984375,sports_car,0.87255859375
"88,000+_Images_of_Cars_44445.jpg",RENAULT,0.2490234375,suv,0.9736328125
"88,000+_Images_of_Cars_4506.jpg",CHEVROLET,0.5732421875,sports_car,0.98974609375
"88,000+_Images_of_Cars_10014.jpg",CHEVROLET,0.88818359375,sports_car,0.391845703125
test_04011.jpg,CHEVROLET,0.52197265625,family_car,0.4677734375
"88,000+_Images_of_Cars_82576.jpg",KIA,0.2376708984375,hatchback,0.5830078125
"88,000+_Images_of_Cars_56041.jpg",FORD,0.311767578125,suv,0.623046875
"88,000+_Images_of_Cars_76391.jpg",FORD,0.256103515625,family_car,0.580078125
"88,000+_Images_of_Cars_46252.jpg",ALFAROMEO,0.260009765625,sports_car,0.86083984375
"88,000+_Images_of_Cars_85219.jpg",HONDA,0.5419921875,family_car,0.900390625
"88,000+_Images_of_Cars_66182.jpg",FIAT,0.86669921875,family_car,0.72265625
"88,000+_Images_of_Cars_38798.jpg",NISSAN,0.86767578125,suv,0.46875
"88,000+_Images_of_Cars_5618.jpg",CHEVROLET,0.8330078125,sports_car,0.978515625
"88,000+_Images_of_Cars_71398.jpg",CITROEN,0.2020263671875,sports_car,0.394287109375
test_03018.jpg,NISSAN,0.685546875,sports_car,0.61083984375
"88,000+_Images_of_Cars_56727.jpg",FORD,0.41943359375,family_car,0.65380859375
train_00484.jpg,NISSAN,0.28369140625,family_car,0.84375
"88,000+_Images_of_Cars_40145.jpg",LEXUS,0.9716796875,sports_car,0.7138671875
"88,000+_Images_of_Cars_70086.jpg",CHEVROLET,0.52001953125,sedan,0.62890625
"88,000+_Images_of_Cars_48519.jpg",CITROEN,0.27978515625,suv,0.352783203125
"88,000+_Images_of_Cars_4260.jpg",HONDA,0.89599609375,family_car,0.77587890625
"88,000+_Images_of_Cars_50356.jpg",LEXUS,0.99462890625,sports_car,0.46142578125
"88,000+_Images_of_Cars_84661.jpg",CHEVROLET,0.62939453125,suv,0.94287109375
"88,000+_Images_of_Cars_44323.jpg",CHEVROLET,0.763671875,suv,0.744140625
"88,000+_Images_of_Cars_42752.jpg",FORD,0.148681640625,sports_car,0.7802734375
"88,000+_Images_of_Cars_1318.jpg",RENAULT,0.2127685546875,sports_car,0.994140625
"88,000+_Images_of_Cars_62482.jpg",RENAULT,0.353759765625,sports_car,0.71240234375
"88,000+_Images_of_Cars_14514.jpg",CITROEN,0.269287109375,sports_car,0.99267578125
test_00511.jpg,FORD,0.91357421875,suv,0.6318359375
"88,000+_Images_of_Cars_6477.jpg",CHEVROLET,0.93408203125,sports_car,0.97314453125
"88,000+_Images_of_Cars_9988.jpg",VOLVO,0.99853515625,family_car,0.392822265625
"88,000+_Images_of_Cars_62496.jpg",FORD,0.359619140625,suv,0.57080078125
"88,000+_Images_of_Cars_52555.jpg",NISSAN,0.9453125,sports_car,0.9365234375
"88,000+_Images_of_Cars_9750.jpg",FIAT,0.85546875,family_car,0.5849609375
"88,000+_Images_of_Cars_46520.jpg",NISSAN,0.94921875,family_car,0.5771484375
train_01956.jpg,CHEVROLET,0.59619140625,sports_car,0.9736328125
"88,000+_Images_of_Cars_56733.jpg",LEXUS,0.94287109375,suv,0.7041015625
test_04763.jpg,ALFAROMEO,0.25439453125,sports_car,0.9873046875
"88,000+_Images_of_Cars_10766.jpg",NISSAN,0.440185546875,sports_car,0.98095703125
"88,000+_Images_of_Cars_59400.jpg",MAZDA,0.98876953125,sports_car,0.49755859375
"88,000+_Images_of_Cars_60281.jpg",CHEVROLET,0.439453125,suv,0.95263671875
"88,000+_Images_of_Cars_40151.jpg",CITROEN,0.3125,sports_car,0.86669921875
"88,000+_Images_of_Cars_84675.jpg",MAZDA,0.98193359375,sports_car,0.994140625
"88,000+_Images_of_Cars_67288.jpg",LEXUS,0.978515625,sports_car,0.385986328125
"88,000+_Images_of_Cars_39492.jpg",HYUNDAI,0.99609375,suv,0.8154296875
"88,000+_Images_of_Cars_38954.jpg",HONDA,0.5595703125,family_car,0.9033203125
"88,000+_Images_of_Cars_40637.jpg",NISSAN,0.880859375,sports_car,0.990234375
"88,000+_Images_of_Cars_41529.jpg",HYUNDAI,0.33251953125,family_car,0.442626953125
"88,000+_Images_of_Cars_14266.jpg",RENAULT,0.2198486328125,sports_car,0.9951171875
"88,000+_Images_of_Cars_6305.jpg",HYUNDAI,0.9453125,sedan,0.61474609375
"88,000+_Images_of_Cars_80375.jpg",FORD,0.9111328125,suv,0.90771484375
train_03827.jpg,MAZDA,0.1888427734375,sports_car,0.76904296875
"88,000+_Images_of_Cars_44451.jpg",NISSAN,0.85302734375,sports_car,0.96044921875
"88,000+_Images_of_Cars_48243.jpg",LEXUS,0.30078125,family_car,0.5302734375
"88,000+_Images_of_Cars_68193.jpg",HONDA,0.88916015625,family_car,0.46484375
"88,000+_Images_of_Cars_58050.jpg",VOLVO,0.1497802734375,suv,0.5185546875
"88,000+_Images_of_Cars_78380.jpg",HONDA,0.28173828125,family_car,0.365966796875
"88,000+_Images_of_Cars_3255.jpg",FORD,0.47900390625,suv,0.499267578125
"88,000+_Images_of_Cars_41501.jpg",HYUNDAI,0.43603515625,hatchback,0.6845703125
"88,000+_Images_of_Cars_70904.jpg",ALFAROMEO,0.50390625,sports_car,0.70947265625
"88,000+_Images_of_Cars_10028.jpg",FIAT,0.9599609375,sports_car,0.71435546875
"88,000+_Images_of_Cars_27684.jpg",CHEVROLET,0.91552734375,hatchback,0.4033203125
"88,000+_Images_of_Cars_85225.jpg",HONDA,0.7802734375,family_car,0.8583984375
"88,000+_Images_of_Cars_29871.jpg",CHEVROLET,0.658203125,sports_car,0.89892578125
"88,000+_Images_of_Cars_37497.jpg",CHEVROLET,0.6416015625,suv,0.88623046875
"88,000+_Images_of_Cars_55574.jpg",MAZDA,0.3779296875,sports_car,0.48779296875
"88,000+_Images_of_Cars_13521.jpg",CHEVROLET,0.255859375,suv,0.66650390625
"88,000+_Images_of_Cars_42008.jpg",FIAT,0.333984375,family_car,0.78564453125
"88,000+_Images_of_Cars_64971.jpg",FORD,0.78466796875,family_car,0.7490234375
"88,000+_Images_of_Cars_43316.jpg",NISSAN,0.326416015625,suv,0.53466796875
"88,000+_Images_of_Cars_35280.jpg",KIA,0.2607421875,suv,0.63232421875
"88,000+_Images_of_Cars_33829.jpg",LEXUS,0.98681640625,suv,0.56298828125
test_01155.jpg,KIA,0.418701171875,family_car,0.67919921875
"88,000+_Images_of_Cars_88067.jpg",PEUGEOT,0.81494140625,family_car,0.95849609375
"88,000+_Images_of_Cars_15636.jpg",CHEVROLET,0.70654296875,family_car,0.58544921875
test_01633.jpg,OPEL,0.1337890625,sports_car,0.994140625
"88,000+_Images_of_Cars_12159.jpg",FORD,0.91650390625,suv,0.60888671875
"88,000+_Images_of_Cars_32289.jpg",NISSAN,0.75732421875,sports_car,0.9306640625
"88,000+_Images_of_Cars_1324.jpg",FORD,0.947265625,family_car,0.5703125
test_07242.jpg,NISSAN,0.343505859375,sports_car,0.7490234375
"88,000+_Images_of_Cars_33197.jpg",RENAULT,0.24169921875,sports_car,0.89697265625
"88,000+_Images_of_Cars_14528.jpg",HONDA,0.480712890625,sports_car,0.4892578125
"88,000+_Images_of_Cars_5142.jpg",CHEVROLET,0.79443359375,family_car,0.408447265625
"88,000+_Images_of_Cars_20855.jpg",RENAULT,0.09381103515625,hatchback,0.364990234375
"88,000+_Images_of_Cars_31780.jpg",KIA,0.99609375,sedan,0.466552734375
"88,000+_Images_of_Cars_66800.jpg",KIA,0.1102294921875,sports_car,0.67236328125
"88,000+_Images_of_Cars_58736.jpg",HONDA,0.7109375,suv,0.45166015625
"88,000+_Images_of_Cars_57405.jpg",FORD,0.24462890625,sports_car,0.53857421875
"88,000+_Images_of_Cars_48525.jpg",HONDA,0.8583984375,sports_car,0.31640625
"88,000+_Images_of_Cars_21593.jpg",FORD,0.91259765625,sports_car,0.625
"88,000+_Images_of_Cars_10996.jpg",NISSAN,0.27001953125,suv,0.6630859375
test_03030.jpg,LEXUS,0.51953125,sports_car,0.55029296875
"88,000+_Images_of_Cars_5156.jpg",FORD,0.9716796875,suv,0.88720703125
"88,000+_Images_of_Cars_85557.jpg",HONDA,0.61474609375,family_car,0.875
"88,000+_Images_of_Cars_68839.jpg",NISSAN,0.99609375,suv,0.669921875
"88,000+_Images_of_Cars_66814.jpg",LEXUS,0.7021484375,sedan,0.40185546875
"88,000+_Images_of_Cars_57411.jpg",CITROEN,0.237548828125,sports_car,0.5771484375
"88,000+_Images_of_Cars_21587.jpg",KIA,0.2393798828125,family_car,0.52685546875
"88,000+_Images_of_Cars_48531.jpg",FIAT,0.95751953125,family_car,0.52294921875
"88,000+_Images_of_Cars_47602.jpg",FORD,0.37353515625,hatchback,0.455078125
"88,000+_Images_of_Cars_15622.jpg",FIAT,0.67529296875,sports_car,0.8876953125
test_01627.jpg,FIAT,0.74853515625,sports_car,0.97216796875
"88,000+_Images_of_Cars_53677.jpg",FORD,0.65771484375,suv,0.353271484375
"88,000+_Images_of_Cars_54118.jpg",HYUNDAI,0.30078125,family_car,0.7998046875
"88,000+_Images_of_Cars_72861.jpg",CHEVROLET,0.97607421875,suv,0.89501953125
"88,000+_Images_of_Cars_13253.jpg",HYUNDAI,0.73046875,sports_car,0.428955078125
"88,000+_Images_of_Cars_1330.jpg",NISSAN,0.68017578125,suv,0.6689453125
"88,000+_Images_of_Cars_33183.jpg",OPEL,0.48046875,hatchback,0.59716796875
"88,000+_Images_of_Cars_45015.jpg",CHEVROLET,0.70556640625,suv,0.52734375
test_00539.jpg,KIA,0.302001953125,family_car,0.51123046875
"88,000+_Images_of_Cars_6339.jpg",FIAT,0.4208984375,sports_car,0.97412109375
"88,000+_Images_of_Cars_13535.jpg",FORD,0.96240234375,sports_car,0.4267578125
"88,000+_Images_of_Cars_24399.jpg",NISSAN,0.451904296875,sports_car,0.9638671875
"88,000+_Images_of_Cars_55560.jpg",PEUGEOT,0.2340087890625,sports_car,0.489501953125
"88,000+_Images_of_Cars_64965.jpg",HYUNDAI,0.98681640625,sports_car,0.669921875
"88,000+_Images_of_Cars_168.jpg",CHEVROLET,0.970703125,suv,0.4912109375
"88,000+_Images_of_Cars_35294.jpg",CHEVROLET,0.5341796875,suv,0.8603515625
"88,000+_Images_of_Cars_7027.jpg",OPEL,0.463134765625,sports_car,0.9912109375
"88,000+_Images_of_Cars_75868.jpg",LEXUS,0.52978515625,suv,0.79443359375
"88,000+_Images_of_Cars_15144.jpg",NISSAN,0.6123046875,suv,0.63720703125
"88,000+_Images_of_Cars_27848.jpg",MAZDA,0.68603515625,sports_car,0.646484375
"88,000+_Images_of_Cars_57377.jpg",VOLVO,0.9443359375,suv,0.46826171875
train_06963.jpg,FORD,0.9580078125,family_car,0.513671875
test_04039.jpg,VOLVO,0.9736328125,family_car,0.71630859375
"88,000+_Images_of_Cars_29865.jpg",RENAULT,0.240966796875,suv,0.6005859375
"88,000+_Images_of_Cars_51706.jpg",LEXUS,0.9853515625,sports_car,0.306640625
"88,000+_Images_of_Cars_26411.jpg",FORD,0.8251953125,suv,0.69921875
"88,000+_Images_of_Cars_17814.jpg",HYUNDAI,0.291748046875,sports_car,0.68408203125
"88,000+_Images_of_Cars_68018.jpg",KIA,0.9853515625,sports_car,0.5087890625
"88,000+_Images_of_Cars_50587.jpg",HYUNDAI,0.1708984375,suv,0.5029296875
"88,000+_Images_of_Cars_83907.jpg",KIA,0.56005859375,hatchback,0.327880859375
"88,000+_Images_of_Cars_51699.jpg",CHEVROLET,0.89404296875,suv,0.9453125
"88,000+_Images_of_Cars_62253.jpg",HONDA,0.64013671875,family_car,0.28759765625
"88,000+_Images_of_Cars_23569.jpg",HYUNDAI,0.99072265625,suv,0.5498046875
"88,000+_Images_of_Cars_52390.jpg",VOLVO,0.74658203125,sports_car,0.6708984375
"88,000+_Images_of_Cars_64622.jpg",CITROEN,0.21435546875,sports_car,0.501953125
train_02442.jpg,CHEVROLET,0.7255859375,family_car,0.517578125
"88,000+_Images_of_Cars_32464.jpg",KIA,0.296142578125,suv,0.5966796875
"88,000+_Images_of_Cars_32302.jpg",HYUNDAI,0.4111328125,sedan,0.86376953125
"88,000+_Images_of_Cars_22111.jpg",FIAT,0.99072265625,sports_car,0.5732421875
"88,000+_Images_of_Cars_64144.jpg",KIA,0.6171875,suv,0.355712890625
"88,000+_Images_of_Cars_24560.jpg",FORD,0.338134765625,suv,0.783203125
"88,000+_Images_of_Cars_55399.jpg",FIAT,0.9931640625,sports_car,0.54052734375
"88,000+_Images_of_Cars_47945.jpg",VOLVO,0.92578125,sedan,0.625
"88,000+_Images_of_Cars_27069.jpg",FORD,0.61474609375,suv,0.79052734375
"88,000+_Images_of_Cars_30515.jpg",HYUNDAI,0.9921875,hatchback,0.5712890625
"88,000+_Images_of_Cars_69460.jpg",VOLVO,0.99609375,suv,0.6484375
"88,000+_Images_of_Cars_66753.jpg",CITROEN,0.60302734375,sports_car,0.89794921875
